date_surveyed,user_id,state,municipio,hour_wait
2020-09-23 11:19:49.828 UTC,4928829675536384,Miranda,Guaicaipuro,10
2020-09-23 11:18:34.260 UTC,6167396736827392,Distrito Capital,Libertador,4
2020-09-23 11:18:18.780 UTC,6276470491316224,Táchira,Guasimos,5
2020-09-23 11:06:21.182 UTC,6315716867522560,Miranda,Guaicaipuro,9
2020-09-23 10:42:52.853 UTC,5714967692574720,Distrito Capital,Libertador,8
2020-09-23 10:40:54.030 UTC,6201925799772160,Miranda,Guaicaipuro,1
2020-09-23 10:40:05.136 UTC,6002418525929472,Miranda,Guaicaipuro,14
2020-09-23 10:38:41.494 UTC,6678200693555200,Miranda,Guaicaipuro,12
2020-09-23 10:31:06.722 UTC,6437918271340544,Distrito Capital,Libertador,4
2020-09-22 21:20:02.084 UTC,4835296144523264,Distrito Capital,Libertador,7
2020-09-22 21:18:46.821 UTC,6185682495602688,Distrito Capital,Libertador,6
2020-09-22 20:47:26.664 UTC,5750451158122496,Zulia,Lagunillas,8
2020-09-22 19:21:14.789 UTC,5661969237934080,Miranda,Carrizal,2
2020-09-22 17:46:09.334 UTC,5753427135561728,Zulia,Maracaibo,18
2020-09-22 17:08:49.163 UTC,6203986282807296,Táchira,San Cristóbal,0
2020-09-22 17:00:45.230 UTC,6275059595608064,Miranda,Guaicaipuro,36
2020-09-22 15:45:15.416 UTC,6728605842800640,Distrito Capital,Libertador,1
2020-09-22 15:40:36.326 UTC,4506615475863552,Zulia,Maracaibo,12
2020-09-22 15:00:36.102 UTC,6690300048703488,Distrito Capital,Libertador,24
2020-09-22 13:44:21.807 UTC,5585065555263488,Distrito Capital,Libertador,72
2020-09-22 13:03:05.844 UTC,5349310667423744,Miranda,Guaicaipuro,19
2020-09-22 10:29:23.798 UTC,4834863308079104,Miranda,Guaicaipuro,5
2020-09-21 21:04:30.720 UTC,4925561962233856,Zulia,Cabimas,6
2020-09-21 20:17:07.531 UTC,6164792994693120,Distrito Capital,Libertador,48
2020-09-21 16:53:17.829 UTC,4949382245122048,Táchira,Cárdenas,12
2020-09-21 16:52:04.235 UTC,4767882765664256,Zulia,Maracaibo,6
2020-09-21 16:37:48.217 UTC,6257416119517184,Distrito Capital,Libertador,2
2020-09-21 16:36:43.968 UTC,6257416119517184,Distrito Capital,Libertador,2
2020-09-21 16:25:28.239 UTC,5588524389892096,Zulia,Lagunillas,6
2020-09-21 16:16:41.015 UTC,6706241828552704,Distrito Capital,Libertador,8
2020-09-21 15:23:38.347 UTC,4534538207494144,Miranda,Guaicaipuro,20
2020-09-21 14:54:50.327 UTC,5068198363267072,Táchira,San Cristóbal,8
2020-09-21 14:45:24.276 UTC,5405928052752384,Miranda,Guaicaipuro,12
2020-09-21 13:24:50.075 UTC,5733983945490432,Zulia,Mara,12
2020-09-21 13:02:06.726 UTC,5646607974924288,Miranda,Guaicaipuro,12
2020-09-21 12:55:06.910 UTC,5566298764607488,Distrito Capital,Libertador,8
2020-09-21 12:17:48.647 UTC,6437918271340544,Miranda,Carrizal,4
2020-09-21 12:16:24.812 UTC,6442028940918784,Miranda,Carrizal,1
2020-09-21 11:54:39.004 UTC,5344189491707904,Miranda,Guaicaipuro,9
2020-09-21 10:40:47.821 UTC,5978049618116608,Miranda,Guaicaipuro,20
2020-09-20 23:17:38.540 UTC,5294660778196992,Distrito Capital,Libertador,2
2020-09-20 19:50:52.451 UTC,4685860065247232,Distrito Capital,Libertador,7
2020-09-20 19:36:47.156 UTC,5319863238393856,Zulia,Maracaibo,12
2020-09-20 17:15:35.650 UTC,6617149587324928,Miranda,Guaicaipuro,3
2020-09-20 17:13:58.980 UTC,5816820229734400,Miranda,Guaicaipuro,4
2020-09-20 17:07:28.408 UTC,5795721972547584,Distrito Capital,Libertador,2
2020-09-20 16:07:11.019 UTC,5958788505927680,Miranda,Carrizal,16
2020-09-20 15:55:23.199 UTC,6021183223365632,Miranda,Carrizal,6
2020-09-20 14:23:39.533 UTC,5390705391828992,Distrito Capital,Libertador,20
2020-09-20 13:58:01.220 UTC,6122434626584576,Miranda,Guaicaipuro,9
2020-09-20 11:46:35.945 UTC,6208225289699328,Miranda,Guaicaipuro,24
2020-09-19 20:47:50.637 UTC,5897665746829312,Distrito Capital,Libertador,4
2020-09-19 20:18:47.124 UTC,6180747422728192,Distrito Capital,Libertador,3
2020-09-19 20:16:55.134 UTC,4762255471673344,Distrito Capital,Libertador,3
2020-09-19 20:13:37.983 UTC,5645568668860416,Miranda,Guaicaipuro,11
2020-09-19 18:53:47.553 UTC,4772558245724160,Miranda,Guaicaipuro,6
2020-09-19 18:10:33.794 UTC,5905870596079616,Distrito Capital,Libertador,8
2020-09-19 18:08:53.876 UTC,6001144530993152,Distrito Capital,Libertador,8
2020-09-19 18:06:57.999 UTC,5282642716262400,Táchira,San Cristóbal,5
2020-09-19 18:04:54.490 UTC,6672412586541056,Distrito Capital,Libertador,6
2020-09-19 18:04:47.463 UTC,4663604645462016,Distrito Capital,Libertador,3
2020-09-19 17:49:18.105 UTC,6042833908924416,Zulia,Maracaibo,6
2020-09-19 16:32:01.082 UTC,5894169029509120,Miranda,Baruta,3
2020-09-19 15:55:47.866 UTC,6560016378626048,Distrito Capital,Libertador,8
2020-09-19 15:12:00.475 UTC,6713014582771712,Miranda,Baruta,7
2020-09-19 14:05:18.530 UTC,6283511935270912,Miranda,Carrizal,7.5
2020-09-19 13:52:42.559 UTC,6453581420167168,Miranda,Plaza,23
2020-09-19 13:27:24.166 UTC,6309256048934912,Distrito Capital,Libertador,1
2020-09-19 13:26:34.235 UTC,6215603213303808,Distrito Capital,Libertador,1
2020-09-19 11:54:48.880 UTC,4599106321514496,Distrito Capital,Libertador,48
2020-09-19 11:53:10.428 UTC,4638092014649344,Miranda,Carrizal,6
2020-09-18 19:48:04.820 UTC,4641111110057984,Táchira,Bolívar,1
2020-09-18 19:08:57.430 UTC,6048556860571648,Zulia,Maracaibo,19
2020-09-18 17:25:37.487 UTC,6356196858003456,Zulia,Maracaibo,72
2020-09-18 16:15:11.944 UTC,5395758899789824,Zulia,Maracaibo,12
2020-09-18 16:01:45.268 UTC,5082433772322816,Distrito Capital,Libertador,8
2020-09-18 15:56:01.443 UTC,5813691657748480,Miranda,Lander,12
2020-09-18 15:20:03.847 UTC,6472666305527808,Miranda,Guaicaipuro,17
2020-09-18 15:08:46.280 UTC,5892930558754816,Distrito Capital,Libertador,8
2020-09-18 14:54:18.445 UTC,5722874540457984,Miranda,Guaicaipuro,13
2020-09-18 14:54:02.417 UTC,5888899798007808,Miranda,Chacao,3
2020-09-18 12:47:43.013 UTC,6309256048934912,Miranda,Baruta,1
2020-09-18 12:47:05.669 UTC,6215603213303808,Miranda,Baruta,2
2020-09-18 12:32:35.375 UTC,4631091942260736,Miranda,Guaicaipuro,72
2020-09-17 21:04:44.580 UTC,4634200512135168,Distrito Capital,Libertador,10
2020-09-17 20:14:59.386 UTC,5689299557679104,Táchira,Guasimos,24
2020-09-17 18:45:24.875 UTC,6563718336348160,Táchira,Cárdenas,6
2020-09-17 18:41:19.345 UTC,5714967692574720,Distrito Capital,Libertador,8
2020-09-17 17:25:04.692 UTC,5236776634679296,Distrito Capital,Libertador,2
2020-09-17 16:22:18.156 UTC,5861905103060992,Miranda,Carrizal,5
2020-09-17 15:44:40.708 UTC,5843960590237696,Distrito Capital,Libertador,1
2020-09-17 15:34:59.492 UTC,4952689344774144,Zulia,Lagunillas,48
2020-09-17 15:17:50.251 UTC,5356293935595520,Miranda,Carrizal,12
2020-09-17 14:07:04.492 UTC,6577187285630976,Miranda,Baruta,4
2020-09-17 13:52:23.713 UTC,5750923452219392,Miranda,Zamora,12
2020-09-17 13:51:48.410 UTC,6218702299070464,Miranda,Zamora,10
2020-09-17 13:43:26.237 UTC,6747305982558208,Miranda,Guaicaipuro,3
2020-09-17 13:41:29.709 UTC,6747305982558208,Miranda,Guaicaipuro,2
2020-09-17 13:36:37.381 UTC,5987717071765504,Miranda,Guaicaipuro,48
2020-09-17 13:25:08.557 UTC,6063656791179264,Táchira,San Cristóbal,5
2020-09-17 12:26:30.861 UTC,5613764135092224,Miranda,Guaicaipuro,6
2020-09-17 12:17:03.783 UTC,6577187285630976,Miranda,Baruta,4
2020-09-17 11:59:45.231 UTC,6622789959155712,Distrito Capital,Libertador,14
2020-09-17 11:58:22.963 UTC,6622789959155712,Distrito Capital,Libertador,8
2020-09-17 11:28:55.115 UTC,5480351171870720,Miranda,Baruta,8
2020-09-17 10:40:24.950 UTC,6060089233637376,Táchira,Guasimos,36
2020-09-16 22:54:57.421 UTC,5911396560666624,Distrito Capital,Libertador,3
2020-09-16 22:20:52.264 UTC,6737408078905344,Distrito Capital,Libertador,4
2020-09-16 21:58:40.136 UTC,4663604645462016,Miranda,Carrizal,10
2020-09-16 21:20:53.499 UTC,4652215630561280,Táchira,Cárdenas,1
2020-09-16 21:05:06.054 UTC,5480351171870720,Distrito Capital,Libertador,8
2020-09-16 20:52:36.124 UTC,5359248212492288,Miranda,Zamora,4
2020-09-16 20:51:18.500 UTC,5754531626876928,Miranda,Baruta,10
2020-09-16 20:46:37.914 UTC,6275953000448000,Miranda,Guaicaipuro,3
2020-09-16 20:29:16.900 UTC,5518994542428160,Táchira,San Cristóbal,8
2020-09-16 20:26:53.008 UTC,4736006066012160,Táchira,San Cristóbal,5
2020-09-16 19:43:21.201 UTC,6042266514227200,Distrito Capital,Libertador,8
2020-09-16 19:31:37.966 UTC,5109830658555904,Miranda,Carrizal,24
2020-09-16 18:54:09.829 UTC,6552654037123072,Distrito Capital,Libertador,8
2020-09-16 18:11:28.426 UTC,6550952870412288,Distrito Capital,Libertador,4
2020-09-16 18:03:30.558 UTC,5198936993693696,Miranda,Baruta,4
2020-09-16 17:41:40.489 UTC,6722563904897024,Miranda,Zamora,29
2020-09-16 17:07:33.524 UTC,5672243785891840,Miranda,Guaicaipuro,12
2020-09-16 17:06:31.992 UTC,4555607021715456,Miranda,Guaicaipuro,18
2020-09-16 17:05:59.266 UTC,4772558245724160,Miranda,Guaicaipuro,6
2020-09-16 16:50:08.571 UTC,6550952870412288,Miranda,Chacao,4
2020-09-16 16:37:43.536 UTC,6118787106471936,Miranda,Guaicaipuro,2
2020-09-16 16:37:42.898 UTC,6054365401186304,Zulia,Maracaibo,400
2020-09-16 16:35:32.253 UTC,6517250751725568,Miranda,Guaicaipuro,20
2020-09-16 16:32:50.022 UTC,5728382864326656,Miranda,Guaicaipuro,15
2020-09-16 16:29:27.461 UTC,6319200531906560,Miranda,Guaicaipuro,4
2020-09-16 16:14:38.067 UTC,6728605842800640,Miranda,Cristóbal Rojas,48
2020-09-16 15:55:14.317 UTC,5239548907094016,Distrito Capital,Libertador,11
2020-09-16 15:53:49.155 UTC,5754274632171520,Distrito Capital,Libertador,9
2020-09-16 15:50:35.213 UTC,6659977068675072,Distrito Capital,Libertador,11
2020-09-16 15:48:33.860 UTC,5933464090312704,Distrito Capital,Libertador,9
2020-09-16 15:41:46.420 UTC,6397547112562688,Distrito Capital,Libertador,8
2020-09-16 15:36:12.770 UTC,5090726063112192,Zulia,Maracaibo,12
2020-09-16 15:35:06.161 UTC,6209591995269120,Miranda,Guaicaipuro,6
2020-09-16 15:17:06.840 UTC,5183862271639552,Miranda,Carrizal,32
2020-09-16 14:56:00.687 UTC,5746595057631232,Zulia,Machiques de Perijá,9
2020-09-16 14:53:29.866 UTC,6201925799772160,Miranda,Guaicaipuro,15
2020-09-16 14:53:16.511 UTC,6002418525929472,Miranda,Guaicaipuro,5
2020-09-16 14:52:22.151 UTC,6603659742019584,Miranda,Guaicaipuro,10
2020-09-16 14:51:59.987 UTC,6275059595608064,Miranda,Guaicaipuro,14
2020-09-16 14:51:30.910 UTC,5599749334106112,Miranda,Guaicaipuro,24
2020-09-16 14:50:42.901 UTC,6678200693555200,Miranda,Guaicaipuro,8
2020-09-16 14:45:33.227 UTC,5211923470876672,Distrito Capital,Libertador,4
2020-09-16 14:45:16.732 UTC,5378859284824064,Táchira,San Cristóbal,5
2020-09-16 14:44:43.986 UTC,6201387903090688,Distrito Capital,Libertador,2
2020-09-16 14:44:29.306 UTC,4827034182483968,Distrito Capital,Libertador,12
2020-09-16 14:39:39.855 UTC,6179527989395456,Miranda,Guaicaipuro,6
2020-09-16 14:32:31.554 UTC,5905870596079616,Miranda,Guaicaipuro,5
2020-09-16 14:31:33.564 UTC,6589511974780928,Miranda,Guaicaipuro,2
2020-09-16 14:05:01.757 UTC,4928829675536384,Miranda,Guaicaipuro,12
2020-09-16 14:04:29.760 UTC,6374679382065152,Miranda,Guaicaipuro,10
2020-09-16 14:03:49.229 UTC,6256285817241600,Miranda,Guaicaipuro,8
2020-09-16 14:03:30.987 UTC,5788200396652544,Miranda,Guaicaipuro,18
2020-09-16 13:48:58.750 UTC,5749830830784512,Miranda,Guaicaipuro,2
2020-09-16 13:42:29.853 UTC,5307174327943168,Miranda,Guaicaipuro,12
2020-09-16 13:40:52.835 UTC,6162498919596032,Miranda,Guaicaipuro,7
2020-09-16 13:32:53.763 UTC,4713261305430016,Distrito Capital,Libertador,5
2020-09-16 13:29:39.415 UTC,6021786540179456,Miranda,Guaicaipuro,6
2020-09-16 13:24:06.842 UTC,4961295736766464,Miranda,Guaicaipuro,1
2020-09-16 13:22:21.262 UTC,6001144530993152,Miranda,Guaicaipuro,9
2020-09-16 13:20:19.655 UTC,5358066425397248,Distrito Capital,Libertador,23
2020-09-16 13:19:35.464 UTC,4633060680400896,Miranda,Guaicaipuro,1
2020-09-16 13:15:25.366 UTC,4771982202896384,Miranda,Guaicaipuro,4
2020-09-16 13:06:50.801 UTC,5630548346404864,Miranda,Guaicaipuro,8
2020-09-16 13:01:09.697 UTC,4660674520678400,Miranda,Guaicaipuro,6
2020-09-16 13:00:51.460 UTC,6068667072643072,Miranda,Guaicaipuro,24
2020-09-16 12:52:24.846 UTC,6672412586541056,Miranda,Guaicaipuro,8
2020-09-16 12:34:42.640 UTC,4804610934177792,Zulia,Maracaibo,0
2020-09-16 12:30:23.211 UTC,5082433772322816,Distrito Capital,Libertador,2
2020-09-16 12:21:48.781 UTC,5636699742273536,Miranda,Carrizal,2
2020-09-16 11:45:05.919 UTC,5727082709516288,Táchira,Cárdenas,8
2020-09-16 11:43:29.721 UTC,6330030028226560,Distrito Capital,Libertador,19
2020-09-16 11:43:01.627 UTC,5133597900013568,Distrito Capital,Libertador,2
2020-09-16 11:24:52.883 UTC,6167396736827392,Distrito Capital,Libertador,36
2020-09-16 11:23:28.248 UTC,5988335690711040,Distrito Capital,Libertador,4
2020-09-16 11:08:49.718 UTC,6276470491316224,Táchira,Guasimos,8
2020-09-16 02:10:34.406 UTC,5602704894459904,Miranda,Carrizal,4
2020-09-15 21:29:52.165 UTC,5198936993693696,Miranda,Baruta,4
2020-09-15 21:12:50.620 UTC,6097134685519872,Táchira,San Cristóbal,24
2020-09-15 15:30:28.052 UTC,5544593719558144,Zulia,Maracaibo,15
2020-09-15 14:39:19.517 UTC,6606051706667008,Distrito Capital,Libertador,15
2020-09-15 13:45:52.780 UTC,5401858136866816,Táchira,San Cristóbal,72
2020-09-15 12:12:04.314 UTC,6560016378626048,Distrito Capital,Libertador,12
2020-09-15 10:34:57.704 UTC,5978049618116608,Miranda,Guaicaipuro,72
2020-09-15 01:46:16.385 UTC,4744304829661184,Distrito Capital,Libertador,15
2020-09-14 21:27:09.590 UTC,6180747422728192,Distrito Capital,Libertador,2
2020-09-14 21:25:28.650 UTC,4762255471673344,Distrito Capital,Libertador,2
2020-09-14 14:54:52.757 UTC,4771982202896384,Miranda,Guaicaipuro,7
2020-09-14 14:21:57.740 UTC,4804610934177792,Zulia,Maracaibo,0
2020-09-14 13:44:44.442 UTC,6246783081775104,Táchira,Guasimos,82
2020-09-14 11:12:39.329 UTC,4519856566435840,Distrito Capital,Libertador,24
2020-09-14 11:04:58.574 UTC,5236776634679296,Distrito Capital,Libertador,2
2020-09-14 10:12:28.399 UTC,4638092014649344,Miranda,Carrizal,6
2020-09-13 22:32:28.329 UTC,4958099493617664,Zulia,San Francisco,12
2020-09-13 21:00:10.079 UTC,5234447684730880,Distrito Capital,Libertador,5
2020-09-13 19:03:27.549 UTC,5198936993693696,Miranda,Chacao,3
2020-09-13 17:43:59.435 UTC,5356293935595520,Miranda,Carrizal,12
2020-09-13 17:38:48.552 UTC,5822107754954752,Táchira,San Cristóbal,24
2020-09-13 15:34:02.708 UTC,6183135876481024,Táchira,San Cristóbal,5
2020-09-13 15:03:32.134 UTC,4736006066012160,Táchira,Cárdenas,6
2020-09-13 13:51:27.849 UTC,5082433772322816,Miranda,Carrizal,5
2020-09-13 11:53:16.903 UTC,5987717071765504,Miranda,Guaicaipuro,4800
2020-09-12 21:55:40.900 UTC,6309256048934912,Distrito Capital,Libertador,1
2020-09-12 21:54:20.932 UTC,6215603213303808,Distrito Capital,Libertador,1
2020-09-12 21:52:52.701 UTC,6738416151822336,Distrito Capital,Libertador,1
2020-09-12 21:50:48.571 UTC,5137341028237312,Distrito Capital,Libertador,1
2020-09-12 19:26:47.497 UTC,5282642716262400,Táchira,San Cristóbal,54
2020-09-12 15:42:20.940 UTC,5888899798007808,Miranda,Chacao,3
2020-09-12 15:41:50.447 UTC,5714967692574720,Distrito Capital,Libertador,6
2020-09-12 15:41:27.201 UTC,5858342343278592,Distrito Capital,Libertador,9
2020-09-12 15:39:12.381 UTC,5658343308001280,Distrito Capital,Libertador,8
2020-09-12 15:33:05.405 UTC,6577187285630976,Miranda,Baruta,3
2020-09-12 15:32:23.205 UTC,5630548346404864,Miranda,Guaicaipuro,5
2020-09-12 15:28:55.396 UTC,6490870388359168,Miranda,Baruta,25
2020-09-12 15:16:25.966 UTC,5854235757903872,Miranda,Baruta,5
2020-09-12 15:02:40.034 UTC,5733983945490432,Zulia,Maracaibo,15
2020-09-12 15:00:42.438 UTC,4641111110057984,Táchira,Bolívar,2
2020-09-12 14:32:17.510 UTC,6560016378626048,Distrito Capital,Libertador,8
2020-09-12 12:47:50.587 UTC,4966100841529344,Zulia,Maracaibo,5
2020-09-12 12:40:40.680 UTC,5977706540302336,Miranda,Carrizal,5
2020-09-12 11:52:36.039 UTC,6597471658835968,Miranda,Carrizal,10
2020-09-12 11:42:16.624 UTC,6577187285630976,Distrito Capital,Libertador,3
2020-09-11 21:04:16.135 UTC,5696751449145344,Miranda,Carrizal,6
2020-09-11 20:50:22.819 UTC,6048556860571648,Zulia,Maracaibo,18
2020-09-11 19:35:17.471 UTC,4713261305430016,Distrito Capital,Libertador,2
2020-09-11 18:17:06.091 UTC,6472666305527808,Miranda,Guaicaipuro,45
2020-09-11 17:59:01.035 UTC,6437918271340544,Distrito Capital,Libertador,12
2020-09-11 17:32:04.035 UTC,6021183223365632,Miranda,Carrizal,2
2020-09-11 17:19:44.751 UTC,6603659742019584,Distrito Capital,Libertador,15
2020-09-11 16:13:47.790 UTC,6491288397676544,Zulia,Maracaibo,48
2020-09-11 16:03:46.835 UTC,5395758899789824,Zulia,Maracaibo,12
2020-09-11 15:38:21.131 UTC,5722874540457984,Miranda,Guaicaipuro,24
2020-09-11 14:55:11.081 UTC,6397547112562688,Distrito Capital,Libertador,4
2020-09-11 14:03:55.488 UTC,6232482230304768,Miranda,Sucre,3
2020-09-11 13:28:11.456 UTC,5467034578321408,Miranda,Urdaneta,72
2020-09-11 11:21:44.005 UTC,6107428614832128,Miranda,Chacao,5
2020-09-11 11:18:01.081 UTC,5813691657748480,Miranda,Chacao,24
2020-09-11 10:49:49.635 UTC,6164792994693120,Distrito Capital,Libertador,10
2020-09-11 00:44:43.501 UTC,5905870596079616,Miranda,Guaicaipuro,3
2020-09-10 23:21:52.953 UTC,5082433772322816,Distrito Capital,Libertador,2
2020-09-10 21:49:49.940 UTC,5566298764607488,Distrito Capital,Libertador,6
2020-09-10 21:18:44.345 UTC,6737408078905344,Distrito Capital,Libertador,2
2020-09-10 20:15:08.770 UTC,5727082709516288,Táchira,Cárdenas,6
2020-09-10 19:49:14.099 UTC,5227588691165184,Miranda,Baruta,8
2020-09-10 19:29:52.777 UTC,5636348112535552,Distrito Capital,Libertador,1
2020-09-10 19:12:00.030 UTC,5518994542428160,Táchira,Cárdenas,8
2020-09-10 19:10:22.281 UTC,5954506646880256,Táchira,San Cristóbal,24
2020-09-10 19:09:36.751 UTC,4534538207494144,Miranda,Guaicaipuro,20
2020-09-10 18:43:55.500 UTC,6001144530993152,Miranda,Guaicaipuro,6
2020-09-10 17:56:15.058 UTC,5749830830784512,Miranda,Guaicaipuro,5
2020-09-10 17:54:46.073 UTC,5754531626876928,Miranda,Baruta,10
2020-09-10 17:11:02.264 UTC,4772558245724160,Miranda,Guaicaipuro,6
2020-09-10 17:09:10.506 UTC,6672412586541056,Miranda,Guaicaipuro,5
2020-09-10 16:34:47.676 UTC,5843960590237696,Distrito Capital,Libertador,1
2020-09-10 16:15:10.139 UTC,5911396560666624,Distrito Capital,Libertador,2
2020-09-10 16:13:18.025 UTC,4677672487878656,Miranda,Guaicaipuro,12
2020-09-10 15:35:52.390 UTC,5288558018691072,Miranda,Sucre,5
2020-09-10 15:13:54.637 UTC,6690300048703488,Distrito Capital,Libertador,12
2020-09-10 15:13:48.178 UTC,6589511974780928,Miranda,Guaicaipuro,8
2020-09-10 14:24:20.238 UTC,5788149550153728,Zulia,Cabimas,6
2020-09-10 14:07:31.776 UTC,5074179063283712,Miranda,Guaicaipuro,5
2020-09-10 14:03:40.300 UTC,4952689344774144,Zulia,Lagunillas,48
2020-09-10 13:02:11.606 UTC,5813691657748480,Miranda,Chacao,8
2020-09-10 11:26:49.179 UTC,6622789959155712,Distrito Capital,Libertador,11
2020-09-09 22:08:38.294 UTC,6232482230304768,Distrito Capital,Libertador,3
2020-09-09 21:43:15.611 UTC,4652215630561280,Táchira,Cárdenas,1
2020-09-09 21:21:58.998 UTC,6309256048934912,Distrito Capital,Libertador,1
2020-09-09 21:21:28.511 UTC,6215603213303808,Distrito Capital,Libertador,1
2020-09-09 21:18:50.276 UTC,6315716867522560,Miranda,Guaicaipuro,15
2020-09-09 21:16:00.385 UTC,4856200470724608,Miranda,Guaicaipuro,12
2020-09-09 20:54:32.035 UTC,5211923470876672,Distrito Capital,Libertador,3
2020-09-09 20:37:02.323 UTC,5480351171870720,Distrito Capital,Libertador,24
2020-09-09 20:36:13.376 UTC,5480351171870720,Distrito Capital,Libertador,24
2020-09-09 20:32:36.142 UTC,6622789959155712,Miranda,Lander,12
2020-09-09 19:58:40.739 UTC,6356196858003456,Zulia,Maracaibo,72
2020-09-09 19:56:11.640 UTC,5227588691165184,Distrito Capital,Libertador,2
2020-09-09 19:51:25.016 UTC,6275059595608064,Miranda,Guaicaipuro,5
2020-09-09 19:38:34.169 UTC,6603659742019584,Miranda,Guaicaipuro,12
2020-09-09 19:03:10.580 UTC,6209591995269120,Miranda,Guaicaipuro,4
2020-09-09 18:58:03.356 UTC,5754274632171520,Distrito Capital,Libertador,11
2020-09-09 18:56:43.945 UTC,5239548907094016,Distrito Capital,Libertador,10
2020-09-09 18:55:52.840 UTC,6659977068675072,Distrito Capital,Libertador,10
2020-09-09 18:54:52.131 UTC,5933464090312704,Distrito Capital,Libertador,10
2020-09-09 18:40:28.165 UTC,6550952870412288,Miranda,Chacao,3
2020-09-09 18:40:02.142 UTC,4688866742370304,Miranda,Sucre,4
2020-09-09 18:05:53.648 UTC,5753427135561728,Zulia,Maracaibo,18
2020-09-09 18:01:38.266 UTC,6257416119517184,Miranda,Baruta,5
2020-09-09 17:58:55.810 UTC,6257416119517184,Distrito Capital,Libertador,5
2020-09-09 17:53:43.680 UTC,6330030028226560,Miranda,Chacao,4
2020-09-09 17:51:40.849 UTC,6330030028226560,Miranda,Chacao,4
2020-09-09 17:41:52.887 UTC,5599749334106112,Miranda,Guaicaipuro,10
2020-09-09 17:41:17.275 UTC,4772558245724160,Miranda,Guaicaipuro,4
2020-09-09 17:31:36.240 UTC,5378859284824064,Táchira,San Cristóbal,5
2020-09-09 17:23:56.805 UTC,6095088683319296,Distrito Capital,Libertador,14
2020-09-09 17:18:46.881 UTC,4827034182483968,Distrito Capital,Libertador,20
2020-09-09 17:06:42.916 UTC,6550952870412288,Miranda,Chacao,3
2020-09-09 16:45:19.549 UTC,6179527989395456,Miranda,Guaicaipuro,4
2020-09-09 16:12:40.860 UTC,5427730625069056,Miranda,Chacao,4
2020-09-09 16:11:24.622 UTC,6728605842800640,Miranda,Cristóbal Rojas,4
2020-09-09 15:55:22.326 UTC,6218702299070464,Miranda,Zamora,8
2020-09-09 15:45:10.807 UTC,6001144530993152,Miranda,Guaicaipuro,12
2020-09-09 15:42:12.171 UTC,4928829675536384,Miranda,Guaicaipuro,10
2020-09-09 15:31:20.838 UTC,5746595057631232,Zulia,Machiques de Perijá,9
2020-09-09 15:25:20.240 UTC,4634200512135168,Distrito Capital,Libertador,20
2020-09-09 15:17:31.743 UTC,5598474063577088,Zulia,Maracaibo,9
2020-09-09 15:10:35.381 UTC,5585065555263488,Distrito Capital,Libertador,72
2020-09-09 15:10:12.607 UTC,5090726063112192,Zulia,Maracaibo,12
2020-09-09 15:09:52.329 UTC,6540358348963840,Miranda,Chacao,4
2020-09-09 15:08:33.380 UTC,6256285817241600,Miranda,Guaicaipuro,10
2020-09-09 15:07:40.650 UTC,6162498919596032,Miranda,Guaicaipuro,8
2020-09-09 15:07:36.866 UTC,5307174327943168,Miranda,Guaicaipuro,8
2020-09-09 15:06:59.128 UTC,6374679382065152,Miranda,Guaicaipuro,8
2020-09-09 15:06:14.188 UTC,5788200396652544,Miranda,Guaicaipuro,12
2020-09-09 15:03:03.859 UTC,5405928052752384,Miranda,Guaicaipuro,1
2020-09-09 14:57:27.066 UTC,5816820229734400,Miranda,Guaicaipuro,3
2020-09-09 14:54:39.667 UTC,4633060680400896,Miranda,Guaicaipuro,1
2020-09-09 14:51:23.472 UTC,5359248212492288,Miranda,Zamora,3
2020-09-09 14:46:38.952 UTC,6672412586541056,Miranda,Guaicaipuro,6
2020-09-09 14:41:06.606 UTC,4961295736766464,Miranda,Guaicaipuro,1
2020-09-09 14:07:39.891 UTC,5109830658555904,Miranda,Carrizal,2
2020-09-09 14:03:08.314 UTC,5358066425397248,Distrito Capital,Libertador,48
2020-09-09 13:59:43.468 UTC,5636699742273536,Miranda,Guaicaipuro,3
2020-09-09 13:52:20.721 UTC,6747305982558208,Miranda,Guaicaipuro,3
2020-09-09 13:50:41.206 UTC,5672243785891840,Miranda,Guaicaipuro,12
2020-09-09 13:32:26.468 UTC,4555607021715456,Miranda,Guaicaipuro,12
2020-09-09 13:29:30.880 UTC,4660674520678400,Miranda,Guaicaipuro,6
2020-09-09 13:29:09.042 UTC,6068667072643072,Miranda,Guaicaipuro,24
2020-09-09 13:24:16.297 UTC,6118787106471936,Miranda,Guaicaipuro,12
2020-09-09 13:09:37.586 UTC,6319200531906560,Miranda,Guaicaipuro,1
2020-09-09 13:05:31.303 UTC,6517250751725568,Miranda,Guaicaipuro,10
2020-09-09 13:04:29.964 UTC,5728382864326656,Miranda,Guaicaipuro,11
2020-09-09 12:50:01.730 UTC,6201387903090688,Distrito Capital,Libertador,2
2020-09-09 12:32:11.895 UTC,5905870596079616,Miranda,Guaicaipuro,3
2020-09-09 12:16:29.300 UTC,6167396736827392,Distrito Capital,Libertador,4
2020-09-09 11:39:47.677 UTC,6722563904897024,Distrito Capital,Libertador,8
2020-09-09 11:35:42.980 UTC,6722563904897024,Miranda,Baruta,8
2020-09-09 11:08:26.029 UTC,6276470491316224,Táchira,Guasimos,5
2020-09-09 10:55:34.260 UTC,6678200693555200,Miranda,Guaicaipuro,10
